,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
9278,86_8,RSV A 1982,1,3.81e-06,D10,v1p5,RSV_Historical_Sera_1,1.033,24.10.11_RSVNeut_Sera_Evo1,
9279,86_8,RSV A 1982,2,0.025,E2,v1p5,RSV_Historical_Sera_1,0.001517,24.10.11_RSVNeut_Sera_Evo1,
9280,86_8,RSV A 1982,2,0.008333,E3,v1p5,RSV_Historical_Sera_1,0.003438,24.10.11_RSVNeut_Sera_Evo1,
9281,86_8,RSV A 1982,2,0.002778,E4,v1p5,RSV_Historical_Sera_1,0.1519,24.10.11_RSVNeut_Sera_Evo1,
9282,86_8,RSV A 1982,2,0.0009259,E5,v1p5,RSV_Historical_Sera_1,0.2863,24.10.11_RSVNeut_Sera_Evo1,
9283,86_8,RSV A 1982,2,0.0003086,E6,v1p5,RSV_Historical_Sera_1,0.7262,24.10.11_RSVNeut_Sera_Evo1,
9284,86_8,RSV A 1982,2,0.0001029,E7,v1p5,RSV_Historical_Sera_1,0.7819,24.10.11_RSVNeut_Sera_Evo1,
9285,86_8,RSV A 1982,2,3.429e-05,E8,v1p5,RSV_Historical_Sera_1,0.67,24.10.11_RSVNeut_Sera_Evo1,
9286,86_8,RSV A 1982,2,1.143e-05,E9,v1p5,RSV_Historical_Sera_1,0.7591,24.10.11_RSVNeut_Sera_Evo1,
9287,86_8,RSV A 1982,2,3.81e-06,E10,v1p5,RSV_Historical_Sera_1,0.4687,24.10.11_RSVNeut_Sera_Evo1,
9288,86_9,RSV A 1982,1,0.025,B2,v1p5,RSV_Historical_Sera_1,0.003508,24.10.11_RSVNeut_Sera_Evo1,
9289,86_9,RSV A 1982,1,0.008333,B3,v1p5,RSV_Historical_Sera_1,0.001475,24.10.11_RSVNeut_Sera_Evo1,
9290,86_9,RSV A 1982,1,0.002778,B4,v1p5,RSV_Historical_Sera_1,0.004643,24.10.11_RSVNeut_Sera_Evo1,
9291,86_9,RSV A 1982,1,0.0009259,B5,v1p5,RSV_Historical_Sera_1,0.02779,24.10.11_RSVNeut_Sera_Evo1,
9292,86_9,RSV A 1982,1,0.0003086,B6,v1p5,RSV_Historical_Sera_1,0.1361,24.10.11_RSVNeut_Sera_Evo1,
9293,86_9,RSV A 1982,1,0.0001029,B7,v1p5,RSV_Historical_Sera_1,0.4033,24.10.11_RSVNeut_Sera_Evo1,
9294,86_9,RSV A 1982,1,3.429e-05,B8,v1p5,RSV_Historical_Sera_1,0.9744,24.10.11_RSVNeut_Sera_Evo1,
9295,86_9,RSV A 1982,1,1.143e-05,B9,v1p5,RSV_Historical_Sera_1,0.9906,24.10.11_RSVNeut_Sera_Evo1,
9296,86_9,RSV A 1982,1,3.81e-06,B10,v1p5,RSV_Historical_Sera_1,1.042,24.10.11_RSVNeut_Sera_Evo1,
9297,86_9,RSV A 1982,2,0.025,C2,v1p5,RSV_Historical_Sera_1,0.001481,24.10.11_RSVNeut_Sera_Evo1,
9298,86_9,RSV A 1982,2,0.008333,C3,v1p5,RSV_Historical_Sera_1,0.001694,24.10.11_RSVNeut_Sera_Evo1,
9299,86_9,RSV A 1982,2,0.002778,C4,v1p5,RSV_Historical_Sera_1,0.00199,24.10.11_RSVNeut_Sera_Evo1,
9300,86_9,RSV A 1982,2,0.0009259,C5,v1p5,RSV_Historical_Sera_1,0.00627,24.10.11_RSVNeut_Sera_Evo1,
9301,86_9,RSV A 1982,2,0.0003086,C6,v1p5,RSV_Historical_Sera_1,0.1816,24.10.11_RSVNeut_Sera_Evo1,
9302,86_9,RSV A 1982,2,0.0001029,C7,v1p5,RSV_Historical_Sera_1,0.3354,24.10.11_RSVNeut_Sera_Evo1,
9303,86_9,RSV A 1982,2,3.429e-05,C8,v1p5,RSV_Historical_Sera_1,0.7235,24.10.11_RSVNeut_Sera_Evo1,
9304,86_9,RSV A 1982,2,1.143e-05,C9,v1p5,RSV_Historical_Sera_1,0.7507,24.10.11_RSVNeut_Sera_Evo1,
9305,86_9,RSV A 1982,2,3.81e-06,C10,v1p5,RSV_Historical_Sera_1,1.062,24.10.11_RSVNeut_Sera_Evo1,
9306,86_10,RSV A 1982,1,0.025,F2,v1p6,RSV_Historical_Sera_1,0.001356,24.10.11_RSVNeut_Sera_Evo1,
9307,86_10,RSV A 1982,1,0.008333,F3,v1p6,RSV_Historical_Sera_1,0.008115,24.10.11_RSVNeut_Sera_Evo1,
9308,86_10,RSV A 1982,1,0.002778,F4,v1p6,RSV_Historical_Sera_1,0.1949,24.10.11_RSVNeut_Sera_Evo1,
9309,86_10,RSV A 1982,1,0.0009259,F5,v1p6,RSV_Historical_Sera_1,0.6948,24.10.11_RSVNeut_Sera_Evo1,
9310,86_10,RSV A 1982,1,0.0003086,F6,v1p6,RSV_Historical_Sera_1,0.9905,24.10.11_RSVNeut_Sera_Evo1,
9311,86_10,RSV A 1982,1,0.0001029,F7,v1p6,RSV_Historical_Sera_1,1.22,24.10.11_RSVNeut_Sera_Evo1,
9312,86_10,RSV A 1982,1,3.429e-05,F8,v1p6,RSV_Historical_Sera_1,1.326,24.10.11_RSVNeut_Sera_Evo1,
9313,86_10,RSV A 1982,1,1.143e-05,F9,v1p6,RSV_Historical_Sera_1,0.8782,24.10.11_RSVNeut_Sera_Evo1,
9314,86_10,RSV A 1982,1,3.81e-06,F10,v1p6,RSV_Historical_Sera_1,1.031,24.10.11_RSVNeut_Sera_Evo1,
9315,86_10,RSV A 1982,2,0.025,G2,v1p6,RSV_Historical_Sera_1,0.001209,24.10.11_RSVNeut_Sera_Evo1,
9316,86_10,RSV A 1982,2,0.008333,G3,v1p6,RSV_Historical_Sera_1,0.003536,24.10.11_RSVNeut_Sera_Evo1,
9317,86_10,RSV A 1982,2,0.002778,G4,v1p6,RSV_Historical_Sera_1,0.1864,24.10.11_RSVNeut_Sera_Evo1,
9318,86_10,RSV A 1982,2,0.0009259,G5,v1p6,RSV_Historical_Sera_1,0.64,24.10.11_RSVNeut_Sera_Evo1,
9319,86_10,RSV A 1982,2,0.0003086,G6,v1p6,RSV_Historical_Sera_1,1.163,24.10.11_RSVNeut_Sera_Evo1,
9320,86_10,RSV A 1982,2,0.0001029,G7,v1p6,RSV_Historical_Sera_1,1.321,24.10.11_RSVNeut_Sera_Evo1,
9321,86_10,RSV A 1982,2,3.429e-05,G8,v1p6,RSV_Historical_Sera_1,1.278,24.10.11_RSVNeut_Sera_Evo1,
9322,86_10,RSV A 1982,2,1.143e-05,G9,v1p6,RSV_Historical_Sera_1,0.797,24.10.11_RSVNeut_Sera_Evo1,
9323,86_10,RSV A 1982,2,3.81e-06,G10,v1p6,RSV_Historical_Sera_1,1.067,24.10.11_RSVNeut_Sera_Evo1,
9324,86_12,RSV A 1982,1,0.025,D2,v1p6,RSV_Historical_Sera_1,0.007382,24.10.11_RSVNeut_Sera_Evo1,
9325,86_12,RSV A 1982,1,0.008333,D3,v1p6,RSV_Historical_Sera_1,0.03204,24.10.11_RSVNeut_Sera_Evo1,
9326,86_12,RSV A 1982,1,0.002778,D4,v1p6,RSV_Historical_Sera_1,0.3313,24.10.11_RSVNeut_Sera_Evo1,
9327,86_12,RSV A 1982,1,0.0009259,D5,v1p6,RSV_Historical_Sera_1,0.8653,24.10.11_RSVNeut_Sera_Evo1,
9328,86_12,RSV A 1982,1,0.0003086,D6,v1p6,RSV_Historical_Sera_1,1.086,24.10.11_RSVNeut_Sera_Evo1,
9329,86_12,RSV A 1982,1,0.0001029,D7,v1p6,RSV_Historical_Sera_1,1.271,24.10.11_RSVNeut_Sera_Evo1,
9330,86_12,RSV A 1982,1,3.429e-05,D8,v1p6,RSV_Historical_Sera_1,1.079,24.10.11_RSVNeut_Sera_Evo1,
9331,86_12,RSV A 1982,1,1.143e-05,D9,v1p6,RSV_Historical_Sera_1,0.9305,24.10.11_RSVNeut_Sera_Evo1,
9332,86_12,RSV A 1982,1,3.81e-06,D10,v1p6,RSV_Historical_Sera_1,1.302,24.10.11_RSVNeut_Sera_Evo1,
9333,86_12,RSV A 1982,2,0.025,E2,v1p6,RSV_Historical_Sera_1,0.001662,24.10.11_RSVNeut_Sera_Evo1,
9334,86_12,RSV A 1982,2,0.008333,E3,v1p6,RSV_Historical_Sera_1,0.01457,24.10.11_RSVNeut_Sera_Evo1,
9335,86_12,RSV A 1982,2,0.002778,E4,v1p6,RSV_Historical_Sera_1,0.4474,24.10.11_RSVNeut_Sera_Evo1,
9336,86_12,RSV A 1982,2,0.0009259,E5,v1p6,RSV_Historical_Sera_1,0.6967,24.10.11_RSVNeut_Sera_Evo1,
9337,86_12,RSV A 1982,2,0.0003086,E6,v1p6,RSV_Historical_Sera_1,0.7688,24.10.11_RSVNeut_Sera_Evo1,
9338,86_12,RSV A 1982,2,0.0001029,E7,v1p6,RSV_Historical_Sera_1,1.172,24.10.11_RSVNeut_Sera_Evo1,
9339,86_12,RSV A 1982,2,3.429e-05,E8,v1p6,RSV_Historical_Sera_1,1.322,24.10.11_RSVNeut_Sera_Evo1,
9340,86_12,RSV A 1982,2,1.143e-05,E9,v1p6,RSV_Historical_Sera_1,0.8564,24.10.11_RSVNeut_Sera_Evo1,
9341,86_12,RSV A 1982,2,3.81e-06,E10,v1p6,RSV_Historical_Sera_1,1.011,24.10.11_RSVNeut_Sera_Evo1,
9342,87_7,RSV A 1982,1,0.025,B2,v1p6,RSV_Historical_Sera_1,0.001301,24.10.11_RSVNeut_Sera_Evo1,
9343,87_7,RSV A 1982,1,0.008333,B3,v1p6,RSV_Historical_Sera_1,0.001323,24.10.11_RSVNeut_Sera_Evo1,
9344,87_7,RSV A 1982,1,0.002778,B4,v1p6,RSV_Historical_Sera_1,0.001712,24.10.11_RSVNeut_Sera_Evo1,
9345,87_7,RSV A 1982,1,0.0009259,B5,v1p6,RSV_Historical_Sera_1,0.04267,24.10.11_RSVNeut_Sera_Evo1,
9346,87_7,RSV A 1982,1,0.0003086,B6,v1p6,RSV_Historical_Sera_1,0.246,24.10.11_RSVNeut_Sera_Evo1,
9347,87_7,RSV A 1982,1,0.0001029,B7,v1p6,RSV_Historical_Sera_1,0.6756,24.10.11_RSVNeut_Sera_Evo1,
9348,87_7,RSV A 1982,1,3.429e-05,B8,v1p6,RSV_Historical_Sera_1,1.039,24.10.11_RSVNeut_Sera_Evo1,
9349,87_7,RSV A 1982,1,1.143e-05,B9,v1p6,RSV_Historical_Sera_1,0.818,24.10.11_RSVNeut_Sera_Evo1,
9350,87_7,RSV A 1982,1,3.81e-06,B10,v1p6,RSV_Historical_Sera_1,0.7522,24.10.11_RSVNeut_Sera_Evo1,
9351,87_7,RSV A 1982,2,0.025,C2,v1p6,RSV_Historical_Sera_1,0.001347,24.10.11_RSVNeut_Sera_Evo1,
9352,87_7,RSV A 1982,2,0.008333,C3,v1p6,RSV_Historical_Sera_1,0.001628,24.10.11_RSVNeut_Sera_Evo1,
9353,87_7,RSV A 1982,2,0.002778,C4,v1p6,RSV_Historical_Sera_1,0.008139,24.10.11_RSVNeut_Sera_Evo1,
9354,87_7,RSV A 1982,2,0.0009259,C5,v1p6,RSV_Historical_Sera_1,0.02836,24.10.11_RSVNeut_Sera_Evo1,
9355,87_7,RSV A 1982,2,0.0003086,C6,v1p6,RSV_Historical_Sera_1,0.2082,24.10.11_RSVNeut_Sera_Evo1,
9356,87_7,RSV A 1982,2,0.0001029,C7,v1p6,RSV_Historical_Sera_1,0.8456,24.10.11_RSVNeut_Sera_Evo1,
9357,87_7,RSV A 1982,2,3.429e-05,C8,v1p6,RSV_Historical_Sera_1,1.094,24.10.11_RSVNeut_Sera_Evo1,
9358,87_7,RSV A 1982,2,1.143e-05,C9,v1p6,RSV_Historical_Sera_1,0.996,24.10.11_RSVNeut_Sera_Evo1,
9359,87_7,RSV A 1982,2,3.81e-06,C10,v1p6,RSV_Historical_Sera_1,0.8861,24.10.11_RSVNeut_Sera_Evo1,
9360,87_8,RSV A 1982,1,0.025,F2,v1p7,RSV_Historical_Sera_1,0.002028,24.10.11_RSVNeut_Sera_Evo1,
9361,87_8,RSV A 1982,1,0.008333,F3,v1p7,RSV_Historical_Sera_1,0.001699,24.10.11_RSVNeut_Sera_Evo1,
9362,87_8,RSV A 1982,1,0.002778,F4,v1p7,RSV_Historical_Sera_1,0.0515,24.10.11_RSVNeut_Sera_Evo1,
9363,87_8,RSV A 1982,1,0.0009259,F5,v1p7,RSV_Historical_Sera_1,0.2622,24.10.11_RSVNeut_Sera_Evo1,
9364,87_8,RSV A 1982,1,0.0003086,F6,v1p7,RSV_Historical_Sera_1,0.539,24.10.11_RSVNeut_Sera_Evo1,
9365,87_8,RSV A 1982,1,0.0001029,F7,v1p7,RSV_Historical_Sera_1,0.9656,24.10.11_RSVNeut_Sera_Evo1,
9366,87_8,RSV A 1982,1,3.429e-05,F8,v1p7,RSV_Historical_Sera_1,1.065,24.10.11_RSVNeut_Sera_Evo1,
9367,87_8,RSV A 1982,1,1.143e-05,F9,v1p7,RSV_Historical_Sera_1,0.9867,24.10.11_RSVNeut_Sera_Evo1,
9368,87_8,RSV A 1982,1,3.81e-06,F10,v1p7,RSV_Historical_Sera_1,0.9314,24.10.11_RSVNeut_Sera_Evo1,
9369,87_8,RSV A 1982,2,0.025,G2,v1p7,RSV_Historical_Sera_1,0.002131,24.10.11_RSVNeut_Sera_Evo1,
9370,87_8,RSV A 1982,2,0.008333,G3,v1p7,RSV_Historical_Sera_1,0.007894,24.10.11_RSVNeut_Sera_Evo1,
9371,87_8,RSV A 1982,2,0.002778,G4,v1p7,RSV_Historical_Sera_1,0.06751,24.10.11_RSVNeut_Sera_Evo1,
9372,87_8,RSV A 1982,2,0.0009259,G5,v1p7,RSV_Historical_Sera_1,0.3182,24.10.11_RSVNeut_Sera_Evo1,
9373,87_8,RSV A 1982,2,0.0003086,G6,v1p7,RSV_Historical_Sera_1,0.6792,24.10.11_RSVNeut_Sera_Evo1,
9374,87_8,RSV A 1982,2,0.0001029,G7,v1p7,RSV_Historical_Sera_1,0.9303,24.10.11_RSVNeut_Sera_Evo1,
9375,87_8,RSV A 1982,2,3.429e-05,G8,v1p7,RSV_Historical_Sera_1,0.8501,24.10.11_RSVNeut_Sera_Evo1,
9376,87_8,RSV A 1982,2,1.143e-05,G9,v1p7,RSV_Historical_Sera_1,1.112,24.10.11_RSVNeut_Sera_Evo1,
9377,87_8,RSV A 1982,2,3.81e-06,G10,v1p7,RSV_Historical_Sera_1,1.048,24.10.11_RSVNeut_Sera_Evo1,
9378,87_9,RSV A 1982,1,0.025,D2,v1p7,RSV_Historical_Sera_1,0.003335,24.10.11_RSVNeut_Sera_Evo1,
9379,87_9,RSV A 1982,1,0.008333,D3,v1p7,RSV_Historical_Sera_1,0.004017,24.10.11_RSVNeut_Sera_Evo1,
9380,87_9,RSV A 1982,1,0.002778,D4,v1p7,RSV_Historical_Sera_1,0.004021,24.10.11_RSVNeut_Sera_Evo1,
9381,87_9,RSV A 1982,1,0.0009259,D5,v1p7,RSV_Historical_Sera_1,0.004125,24.10.11_RSVNeut_Sera_Evo1,
9382,87_9,RSV A 1982,1,0.0003086,D6,v1p7,RSV_Historical_Sera_1,0.1287,24.10.11_RSVNeut_Sera_Evo1,
9383,87_9,RSV A 1982,1,0.0001029,D7,v1p7,RSV_Historical_Sera_1,0.5406,24.10.11_RSVNeut_Sera_Evo1,
9384,87_9,RSV A 1982,1,3.429e-05,D8,v1p7,RSV_Historical_Sera_1,1.073,24.10.11_RSVNeut_Sera_Evo1,
9385,87_9,RSV A 1982,1,1.143e-05,D9,v1p7,RSV_Historical_Sera_1,0.6974,24.10.11_RSVNeut_Sera_Evo1,
9386,87_9,RSV A 1982,1,3.81e-06,D10,v1p7,RSV_Historical_Sera_1,0.8523,24.10.11_RSVNeut_Sera_Evo1,
9387,87_9,RSV A 1982,2,0.025,E2,v1p7,RSV_Historical_Sera_1,0.001831,24.10.11_RSVNeut_Sera_Evo1,
9388,87_9,RSV A 1982,2,0.008333,E3,v1p7,RSV_Historical_Sera_1,0.001847,24.10.11_RSVNeut_Sera_Evo1,
9389,87_9,RSV A 1982,2,0.002778,E4,v1p7,RSV_Historical_Sera_1,0.003495,24.10.11_RSVNeut_Sera_Evo1,
9390,87_9,RSV A 1982,2,0.0009259,E5,v1p7,RSV_Historical_Sera_1,0.002768,24.10.11_RSVNeut_Sera_Evo1,
9391,87_9,RSV A 1982,2,0.0003086,E6,v1p7,RSV_Historical_Sera_1,0.1312,24.10.11_RSVNeut_Sera_Evo1,
9392,87_9,RSV A 1982,2,0.0001029,E7,v1p7,RSV_Historical_Sera_1,0.507,24.10.11_RSVNeut_Sera_Evo1,
9393,87_9,RSV A 1982,2,3.429e-05,E8,v1p7,RSV_Historical_Sera_1,1.016,24.10.11_RSVNeut_Sera_Evo1,
9394,87_9,RSV A 1982,2,1.143e-05,E9,v1p7,RSV_Historical_Sera_1,0.8968,24.10.11_RSVNeut_Sera_Evo1,
9395,87_9,RSV A 1982,2,3.81e-06,E10,v1p7,RSV_Historical_Sera_1,1.326,24.10.11_RSVNeut_Sera_Evo1,
9396,86_7,RSV B 2024,1,0.025,F2,V4P5,RSV_Historical_Sera_1,0.001355,24.10.11_RSVNeut_Sera_Evo1,
9397,86_7,RSV B 2024,1,0.008333,F3,V4P5,RSV_Historical_Sera_1,0.002513,24.10.11_RSVNeut_Sera_Evo1,
9398,86_7,RSV B 2024,1,0.002778,F4,V4P5,RSV_Historical_Sera_1,0.05655,24.10.11_RSVNeut_Sera_Evo1,
9399,86_7,RSV B 2024,1,0.0009259,F5,V4P5,RSV_Historical_Sera_1,0.249,24.10.11_RSVNeut_Sera_Evo1,
9400,86_7,RSV B 2024,1,0.0003086,F6,V4P5,RSV_Historical_Sera_1,0.4021,24.10.11_RSVNeut_Sera_Evo1,
9401,86_7,RSV B 2024,1,0.0001029,F7,V4P5,RSV_Historical_Sera_1,0.6224,24.10.11_RSVNeut_Sera_Evo1,
9402,86_7,RSV B 2024,1,3.429e-05,F8,V4P5,RSV_Historical_Sera_1,0.8653,24.10.11_RSVNeut_Sera_Evo1,
9403,86_7,RSV B 2024,1,1.143e-05,F9,V4P5,RSV_Historical_Sera_1,0.8919,24.10.11_RSVNeut_Sera_Evo1,
9404,86_7,RSV B 2024,1,3.81e-06,F10,V4P5,RSV_Historical_Sera_1,0.9423,24.10.11_RSVNeut_Sera_Evo1,
9405,86_7,RSV B 2024,2,0.025,G2,V4P5,RSV_Historical_Sera_1,0.001687,24.10.11_RSVNeut_Sera_Evo1,
9406,86_7,RSV B 2024,2,0.008333,G3,V4P5,RSV_Historical_Sera_1,0.005344,24.10.11_RSVNeut_Sera_Evo1,
9407,86_7,RSV B 2024,2,0.002778,G4,V4P5,RSV_Historical_Sera_1,0.04218,24.10.11_RSVNeut_Sera_Evo1,
9408,86_7,RSV B 2024,2,0.0009259,G5,V4P5,RSV_Historical_Sera_1,0.2234,24.10.11_RSVNeut_Sera_Evo1,
9409,86_7,RSV B 2024,2,0.0003086,G6,V4P5,RSV_Historical_Sera_1,0.4337,24.10.11_RSVNeut_Sera_Evo1,
9410,86_7,RSV B 2024,2,0.0001029,G7,V4P5,RSV_Historical_Sera_1,0.6261,24.10.11_RSVNeut_Sera_Evo1,
9411,86_7,RSV B 2024,2,3.429e-05,G8,V4P5,RSV_Historical_Sera_1,0.8571,24.10.11_RSVNeut_Sera_Evo1,
9412,86_7,RSV B 2024,2,1.143e-05,G9,V4P5,RSV_Historical_Sera_1,0.8616,24.10.11_RSVNeut_Sera_Evo1,
9413,86_7,RSV B 2024,2,3.81e-06,G10,V4P5,RSV_Historical_Sera_1,0.9152,24.10.11_RSVNeut_Sera_Evo1,
9414,86_8,RSV B 2024,1,0.025,D2,V4P5,RSV_Historical_Sera_1,0.002094,24.10.11_RSVNeut_Sera_Evo1,
9415,86_8,RSV B 2024,1,0.008333,D3,V4P5,RSV_Historical_Sera_1,0.003472,24.10.11_RSVNeut_Sera_Evo1,
9416,86_8,RSV B 2024,1,0.002778,D4,V4P5,RSV_Historical_Sera_1,0.1545,24.10.11_RSVNeut_Sera_Evo1,
9417,86_8,RSV B 2024,1,0.0009259,D5,V4P5,RSV_Historical_Sera_1,0.297,24.10.11_RSVNeut_Sera_Evo1,
9418,86_8,RSV B 2024,1,0.0003086,D6,V4P5,RSV_Historical_Sera_1,0.7285,24.10.11_RSVNeut_Sera_Evo1,
9419,86_8,RSV B 2024,1,0.0001029,D7,V4P5,RSV_Historical_Sera_1,0.8452,24.10.11_RSVNeut_Sera_Evo1,
9420,86_8,RSV B 2024,1,3.429e-05,D8,V4P5,RSV_Historical_Sera_1,0.8657,24.10.11_RSVNeut_Sera_Evo1,
9421,86_8,RSV B 2024,1,1.143e-05,D9,V4P5,RSV_Historical_Sera_1,0.8956,24.10.11_RSVNeut_Sera_Evo1,
9422,86_8,RSV B 2024,1,3.81e-06,D10,V4P5,RSV_Historical_Sera_1,0.9394,24.10.11_RSVNeut_Sera_Evo1,
9423,86_8,RSV B 2024,2,0.025,E2,V4P5,RSV_Historical_Sera_1,0.001777,24.10.11_RSVNeut_Sera_Evo1,
9424,86_8,RSV B 2024,2,0.008333,E3,V4P5,RSV_Historical_Sera_1,0.01009,24.10.11_RSVNeut_Sera_Evo1,
9425,86_8,RSV B 2024,2,0.002778,E4,V4P5,RSV_Historical_Sera_1,0.1092,24.10.11_RSVNeut_Sera_Evo1,
9426,86_8,RSV B 2024,2,0.0009259,E5,V4P5,RSV_Historical_Sera_1,0.339,24.10.11_RSVNeut_Sera_Evo1,
9427,86_8,RSV B 2024,2,0.0003086,E6,V4P5,RSV_Historical_Sera_1,0.5147,24.10.11_RSVNeut_Sera_Evo1,
9428,86_8,RSV B 2024,2,0.0001029,E7,V4P5,RSV_Historical_Sera_1,0.6859,24.10.11_RSVNeut_Sera_Evo1,
9429,86_8,RSV B 2024,2,3.429e-05,E8,V4P5,RSV_Historical_Sera_1,0.8583,24.10.11_RSVNeut_Sera_Evo1,
9430,86_8,RSV B 2024,2,1.143e-05,E9,V4P5,RSV_Historical_Sera_1,0.8919,24.10.11_RSVNeut_Sera_Evo1,
9431,86_8,RSV B 2024,2,3.81e-06,E10,V4P5,RSV_Historical_Sera_1,1.011,24.10.11_RSVNeut_Sera_Evo1,
9432,86_9,RSV B 2024,1,0.025,B2,V4P5,RSV_Historical_Sera_1,0.001733,24.10.11_RSVNeut_Sera_Evo1,
9433,86_9,RSV B 2024,1,0.008333,B3,V4P5,RSV_Historical_Sera_1,0.002067,24.10.11_RSVNeut_Sera_Evo1,
9434,86_9,RSV B 2024,1,0.002778,B4,V4P5,RSV_Historical_Sera_1,0.004193,24.10.11_RSVNeut_Sera_Evo1,
9435,86_9,RSV B 2024,1,0.0009259,B5,V4P5,RSV_Historical_Sera_1,0.003609,24.10.11_RSVNeut_Sera_Evo1,
9436,86_9,RSV B 2024,1,0.0003086,B6,V4P5,RSV_Historical_Sera_1,0.008919,24.10.11_RSVNeut_Sera_Evo1,
9437,86_9,RSV B 2024,1,0.0001029,B7,V4P5,RSV_Historical_Sera_1,0.205,24.10.11_RSVNeut_Sera_Evo1,
9438,86_9,RSV B 2024,1,3.429e-05,B8,V4P5,RSV_Historical_Sera_1,0.5864,24.10.11_RSVNeut_Sera_Evo1,
9439,86_9,RSV B 2024,1,1.143e-05,B9,V4P5,RSV_Historical_Sera_1,0.7789,24.10.11_RSVNeut_Sera_Evo1,
9440,86_9,RSV B 2024,1,3.81e-06,B10,V4P5,RSV_Historical_Sera_1,0.9619,24.10.11_RSVNeut_Sera_Evo1,
9441,86_9,RSV B 2024,2,0.025,C2,V4P5,RSV_Historical_Sera_1,0.00171,24.10.11_RSVNeut_Sera_Evo1,
9442,86_9,RSV B 2024,2,0.008333,C3,V4P5,RSV_Historical_Sera_1,0.002626,24.10.11_RSVNeut_Sera_Evo1,
9443,86_9,RSV B 2024,2,0.002778,C4,V4P5,RSV_Historical_Sera_1,0.00455,24.10.11_RSVNeut_Sera_Evo1,
9444,86_9,RSV B 2024,2,0.0009259,C5,V4P5,RSV_Historical_Sera_1,0.003964,24.10.11_RSVNeut_Sera_Evo1,
9445,86_9,RSV B 2024,2,0.0003086,C6,V4P5,RSV_Historical_Sera_1,0.01538,24.10.11_RSVNeut_Sera_Evo1,
9446,86_9,RSV B 2024,2,0.0001029,C7,V4P5,RSV_Historical_Sera_1,0.1517,24.10.11_RSVNeut_Sera_Evo1,
9447,86_9,RSV B 2024,2,3.429e-05,C8,V4P5,RSV_Historical_Sera_1,0.5094,24.10.11_RSVNeut_Sera_Evo1,
9448,86_9,RSV B 2024,2,1.143e-05,C9,V4P5,RSV_Historical_Sera_1,0.7576,24.10.11_RSVNeut_Sera_Evo1,
9449,86_9,RSV B 2024,2,3.81e-06,C10,V4P5,RSV_Historical_Sera_1,0.8739,24.10.11_RSVNeut_Sera_Evo1,
9450,86_10,RSV B 2024,1,0.025,F2,V4P6,RSV_Historical_Sera_1,0.009428,24.10.11_RSVNeut_Sera_Evo1,
9451,86_10,RSV B 2024,1,0.008333,F3,V4P6,RSV_Historical_Sera_1,0.09623,24.10.11_RSVNeut_Sera_Evo1,
9452,86_10,RSV B 2024,1,0.002778,F4,V4P6,RSV_Historical_Sera_1,0.3288,24.10.11_RSVNeut_Sera_Evo1,
9453,86_10,RSV B 2024,1,0.0009259,F5,V4P6,RSV_Historical_Sera_1,0.5299,24.10.11_RSVNeut_Sera_Evo1,
9454,86_10,RSV B 2024,1,0.0003086,F6,V4P6,RSV_Historical_Sera_1,0.7216,24.10.11_RSVNeut_Sera_Evo1,
9455,86_10,RSV B 2024,1,0.0001029,F7,V4P6,RSV_Historical_Sera_1,0.7419,24.10.11_RSVNeut_Sera_Evo1,
9456,86_10,RSV B 2024,1,3.429e-05,F8,V4P6,RSV_Historical_Sera_1,0.8909,24.10.11_RSVNeut_Sera_Evo1,
9457,86_10,RSV B 2024,1,1.143e-05,F9,V4P6,RSV_Historical_Sera_1,0.9356,24.10.11_RSVNeut_Sera_Evo1,
9458,86_10,RSV B 2024,1,3.81e-06,F10,V4P6,RSV_Historical_Sera_1,0.999,24.10.11_RSVNeut_Sera_Evo1,
9459,86_10,RSV B 2024,2,0.025,G2,V4P6,RSV_Historical_Sera_1,0.001466,24.10.11_RSVNeut_Sera_Evo1,
9460,86_10,RSV B 2024,2,0.008333,G3,V4P6,RSV_Historical_Sera_1,0.08897,24.10.11_RSVNeut_Sera_Evo1,
9461,86_10,RSV B 2024,2,0.002778,G4,V4P6,RSV_Historical_Sera_1,0.2498,24.10.11_RSVNeut_Sera_Evo1,
9462,86_10,RSV B 2024,2,0.0009259,G5,V4P6,RSV_Historical_Sera_1,0.5604,24.10.11_RSVNeut_Sera_Evo1,
9463,86_10,RSV B 2024,2,0.0003086,G6,V4P6,RSV_Historical_Sera_1,0.7308,24.10.11_RSVNeut_Sera_Evo1,
9464,86_10,RSV B 2024,2,0.0001029,G7,V4P6,RSV_Historical_Sera_1,0.8114,24.10.11_RSVNeut_Sera_Evo1,
9465,86_10,RSV B 2024,2,3.429e-05,G8,V4P6,RSV_Historical_Sera_1,0.8313,24.10.11_RSVNeut_Sera_Evo1,
9466,86_10,RSV B 2024,2,1.143e-05,G9,V4P6,RSV_Historical_Sera_1,0.91,24.10.11_RSVNeut_Sera_Evo1,
9467,86_10,RSV B 2024,2,3.81e-06,G10,V4P6,RSV_Historical_Sera_1,0.9302,24.10.11_RSVNeut_Sera_Evo1,
9468,86_12,RSV B 2024,1,0.025,D2,V4P6,RSV_Historical_Sera_1,0.01396,24.10.11_RSVNeut_Sera_Evo1,
